listing_id,city,neighborhood,property_type,bedrooms,bathrooms,sqft,year_built,garage_spaces,has_pool,hoa_monthly_fee,list_price,zestimate,price_per_sqft,days_on_market,list_year
ZL101331,"Boston, MA",West Roxbury,Condo,4,2.5,1655,2013.0,3,0,186.0,754400,741110,455.83,1,2022
ZL101332,"Boston, MA",Mattapan,Condo,3,2.0,1325,,2,0,0.0,488154,515266,368.42,5,2024
ZL101333,"Boston, MA",Charlestown,Condo,4,2.5,1644,1986.0,1,0,0.0,925345,899244,562.86,1,2022
ZL101334,"Boston, MA",South Boston,Single Family,2,3.0,1337,2008.0,2,0,379.0,945144,974680,706.91,11,2021
ZL101335,"Boston, MA",South End,Multi-Family,3,1.0,1896,2020.0,2,0,106.0,1914715,1887764,1009.87,51,2023
ZL101336,"Boston, MA",Jamaica Plain,Single Family,3,3.0,1682,1981.0,1,0,0.0,933876,936236,555.22,43,2023
ZL101337,"Boston, MA",Dorchester,Condo,2,2.0,1460,2009.0,0,1,221.0,565062,546593,387.03,35,2023
ZL101338,"Boston, MA",East Boston,Condo,3,1.0,1653,1968.0,2,0,583.0,554683,510660,335.56,2,2021
ZL101339,"Boston, MA",Charlestown,Townhouse,3,2.0,1544,2022.0,1,1,0.0,1213017,1240807,785.63,21,2023
ZL101340,"Boston, MA",Hyde Park,Condo,3,2.0,1714,2006.0,2,1,,622626,644403,363.26,62,2022
ZL101341,"Boston, MA",South Boston,Townhouse,2,1.0,1069,2006.0,2,0,0.0,685620,689751,641.37,81,2022
ZL101342,"Boston, MA",Allston/Brighton,Condo,4,1.0,2117,2021.0,3,0,599.0,1005641,1039859,475.03,36,2023
ZL101343,"Boston, MA",Allston/Brighton,Condo,2,3.0,1136,1977.0,3,0,0.0,417323,431091,367.36,7,2022
ZL101344,"Boston, MA",Mattapan,Townhouse,3,3.5,1900,1982.0,0,0,0.0,702198,688382,369.58,14,2024
ZL101345,"Boston, MA",Roxbury,Condo,4,2.0,1716,2003.0,3,0,79.0,761278,794006,443.64,122,2024
ZL101346,"Boston, MA",West Roxbury,Townhouse,4,3.5,2318,1995.0,2,0,0.0,1026631,986605,442.9,13,2022
ZL101347,"Boston, MA",Roxbury,Multi-Family,3,2.5,2110,2014.0,2,0,0.0,888867,876115,421.26,92,2021
ZL101348,"Boston, MA",Roslindale,Multi-Family,3,2.0,1419,1998.0,2,0,0.0,855592,855468,602.95,13,2022
ZL101349,"Boston, MA",Back Bay,Multi-Family,4,3.0,1863,2007.0,2,1,0.0,1998360,2111188,1072.66,82,2023
ZL101350,"Boston, MA",Allston/Brighton,Condo,2,3.5,936,2008.0,0,0,0.0,374493,353704,400.1,12,2023
ZL101351,"Boston, MA",West Roxbury,Townhouse,5,3.5,2314,1993.0,0,0,,1025479,1041710,443.16,9,2022
ZL101352,"Boston, MA",Back Bay,Multi-Family,2,3.0,1231,2000.0,2,0,0.0,1240137,1234501,1007.42,43,2023
ZL101353,"Boston, MA",Hyde Park,Townhouse,4,2.0,1567,2014.0,2,0,0.0,722596,692880,461.13,78,2024
ZL101354,"Boston, MA",Fenway,Townhouse,2,2.5,1017,2018.0,2,0,0.0,601371,610200,591.32,10,2024
ZL101355,"Boston, MA",Back Bay,Multi-Family,2,3.5,1469,1966.0,1,0,362.0,1265769,1333525,861.65,18,2023
ZL101356,"Boston, MA",Roxbury,Single Family,4,1.0,1635,2020.0,1,0,0.0,852179,843703,521.21,4,2024
ZL101357,"Boston, MA",South End,Condo,2,3.0,1273,1958.0,2,0,368.0,673235,695379,528.86,3,2023
ZL101358,"Boston, MA",Charlestown,Townhouse,4,3.0,2083,2023.0,2,1,105.0,1340302,1401730,643.45,23,2021
ZL101359,"Boston, MA",East Boston,Multi-Family,4,1.5,2116,1957.0,3,0,198.0,1082803,1128628,511.72,27,2023
ZL101360,"Boston, MA",Charlestown,Condo,3,2.0,1899,1980.0,3,0,304.0,849094,841235,447.13,27,2022
ZL101361,"Boston, MA",Back Bay,Townhouse,3,3.0,1604,2020.0,2,0,0.0,1128989,1130274,703.86,9,2023
ZL101362,"Boston, MA",East Boston,Condo,2,2.5,1605,2014.0,2,1,186.0,730236,715882,454.98,63,2022
ZL101363,"Boston, MA",South End,Townhouse,1,2.0,1526,2010.0,1,1,0.0,1046159,1065059,685.56,49,2021
ZL101364,"Boston, MA",South End,Single Family,2,3.0,2100,1968.0,1,0,0.0,1477895,1569876,703.76,7,2022
ZL101365,"Boston, MA",South End,Condo,3,3.0,1679,2011.0,2,1,323.0,973784,984106,579.98,27,2023
ZL101366,"Boston, MA",Mattapan,Townhouse,3,1.0,1845,2015.0,1,1,489.0,705420,721994,382.34,24,2021
ZL101367,"Boston, MA",Beacon Hill,Single Family,4,2.5,1835,2004.0,1,0,183.0,1672622,1701759,911.51,8,2023
ZL101368,"Boston, MA",Jamaica Plain,Townhouse,4,3.5,1772,1990.0,2,0,0.0,888745,927081,501.55,5,2023
ZL101369,"Boston, MA",Roxbury,Condo,3,2.0,1650,2017.0,1,1,220.0,545826,566563,330.8,7,2022
ZL101370,"Boston, MA",East Boston,Condo,2,2.0,1225,1964.0,3,0,0.0,385146,396800,314.4,9,2022
ZL101371,"Boston, MA",South End,Condo,2,3.5,1256,1988.0,2,1,0.0,658391,689810,524.2,6,2022
ZL101372,"Boston, MA",Back Bay,Condo,3,1.0,1733,1958.0,1,0,422.0,1046663,1037083,603.96,41,2024
ZL101373,"Boston, MA",Dorchester,Multi-Family,3,3.5,1533,2010.0,1,0,0.0,802674,856672,523.6,6,2021
ZL101374,"Boston, MA",Jamaica Plain,Condo,3,3.0,1515,1982.0,2,0,538.0,578162,617686,381.63,32,2022
ZL101375,"Boston, MA",South End,Condo,2,2.0,1548,1992.0,0,1,0.0,1026620,966177,663.19,3,2024
ZL101376,"Boston, MA",Hyde Park,Condo,3,3.0,1517,2020.0,0,0,0.0,545626,569030,359.67,6,2023
ZL101377,"Boston, MA",Back Bay,Multi-Family,2,1.5,1423,1976.0,2,0,592.0,1369495,1418767,962.4,59,2023
ZL101378,"Boston, MA",Jamaica Plain,Condo,1,2.0,1482,2002.0,2,1,0.0,664557,710995,448.42,1,2023
ZL101379,"Boston, MA",East Boston,Condo,4,1.5,1677,1995.0,1,0,456.0,704217,719398,419.93,29,2023
ZL101380,"Boston, MA",Roslindale,Condo,3,2.5,1363,1951.0,2,0,557.0,388204,379141,284.82,15,2022
ZL101381,"Boston, MA",Roxbury,Single Family,4,2.0,1721,2020.0,3,0,0.0,789362,711009,458.66,50,2022
ZL101382,"Boston, MA",Hyde Park,Condo,3,2.0,1807,2002.0,1,1,485.0,688854,697897,381.21,10,2023
ZL101383,"Boston, MA",Allston/Brighton,Single Family,2,2.0,868,1982.0,2,0,0.0,405552,418287,467.23,28,2022
ZL101384,"Boston, MA",East Boston,Townhouse,1,1.0,1609,1976.0,1,0,0.0,652962,632202,405.82,6,2022
ZL101385,"Boston, MA",Back Bay,Single Family,2,1.0,1319,1976.0,2,0,0.0,1032932,1053713,783.12,2,2023
ZL101386,"Boston, MA",East Boston,Condo,1,2.5,732,1969.0,3,0,0.0,234805,236308,320.77,6,2022
ZL101387,"Boston, MA",Jamaica Plain,Townhouse,2,2.0,1210,2012.0,2,1,92.0,706598,737942,583.97,12,2023
ZL101388,"Boston, MA",South Boston,Condo,5,1.5,1999,1966.0,0,0,0.0,1165474,1047760,583.03,7,2024
ZL101389,"Boston, MA",Roxbury,Townhouse,3,4.0,1167,2007.0,3,0,216.0,528574,495514,452.93,18,2024
ZL101390,"Boston, MA",Charlestown,Multi-Family,2,3.5,1150,,3,0,0.0,1051838,1129165,914.64,12,2024
ZL101391,"Boston, MA",Charlestown,Condo,2,3.0,1511,2015.0,2,0,0.0,892486,921581,590.66,8,2023
ZL101392,"Boston, MA",East Boston,Condo,2,2.5,1129,2011.0,2,0,0.0,410572,428591,363.66,5,2021
ZL101393,"Boston, MA",South Boston,Condo,4,2.5,2037,2002.0,2,0,0.0,1095235,1102438,537.67,34,2021
ZL101394,"Boston, MA",East Boston,Single Family,2,1.0,1387,,2,0,356.0,617640,624727,445.31,4,2022
ZL101395,"Boston, MA",Back Bay,Condo,1,4.0,1521,1979.0,2,0,364.0,949458,903905,624.23,2,2023
ZL101396,"Boston, MA",Mattapan,Condo,2,3.0,1549,2022.0,2,0,0.0,578790,572664,373.65,12,2024
ZL101397,"Boston, MA",Dorchester,Condo,4,2.5,1162,1983.0,0,0,0.0,390726,406815,336.25,23,2023
ZL101398,"Boston, MA",Allston/Brighton,Townhouse,5,2.0,1693,2017.0,1,0,367.0,889708,885084,525.52,6,2024
ZL101399,"Boston, MA",Charlestown,Single Family,3,4.0,1439,2017.0,2,0,0.0,1199932,1206234,833.87,19,2024
ZL101400,"Boston, MA",Back Bay,Multi-Family,3,2.0,1838,1984.0,1,0,0.0,1980036,2136351,1077.28,36,2024
ZL101401,"Boston, MA",West Roxbury,Condo,3,3.5,1700,1990.0,1,1,228.0,946231,992407,556.61,45,2024
ZL101402,"Boston, MA",Jamaica Plain,Condo,3,2.5,1781,2021.0,1,0,0.0,907273,993850,509.42,92,2023
ZL101403,"Boston, MA",Hyde Park,Townhouse,3,3.0,2093,2001.0,2,0,67.0,823799,815401,393.6,32,2021
ZL101404,"Boston, MA",Roxbury,Condo,3,2.5,1783,2023.0,3,0,0.0,670025,700862,375.79,58,2023
ZL101405,"Boston, MA",Roslindale,Single Family,5,2.0,1680,2022.0,1,0,271.0,796132,865875,473.89,25,2022
ZL101406,"Boston, MA",South End,Condo,3,2.5,1483,1994.0,1,1,0.0,819995,845752,552.93,43,2024
ZL101407,"Boston, MA",Dorchester,Townhouse,4,2.0,1383,1987.0,3,0,549.0,632229,613590,457.14,44,2024
ZL101408,"Boston, MA",South Boston,Multi-Family,2,2.5,1140,1964.0,0,0,0.0,972071,975528,852.69,21,2023
ZL101409,"Boston, MA",Allston/Brighton,Condo,1,2.0,1154,1979.0,1,0,0.0,369033,339530,319.79,30,2021
ZL101410,"Boston, MA",Hyde Park,Condo,1,2.0,1482,2022.0,2,0,402.0,628250,621173,423.92,23,2023
ZL101411,"Boston, MA",Roslindale,Multi-Family,3,3.5,1624,2017.0,3,0,0.0,987365,999309,607.98,23,2023
ZL101412,"Boston, MA",Dorchester,Condo,3,3.0,1459,2015.0,0,1,226.0,512430,516684,351.22,12,2023
ZL101413,"Boston, MA",Jamaica Plain,Multi-Family,2,2.0,1151,2014.0,1,0,95.0,898487,902742,780.61,23,2022
ZL101414,"Boston, MA",Charlestown,Condo,2,1.0,1226,2012.0,2,1,0.0,650363,669380,530.48,5,2022
ZL101415,"Boston, MA",West Roxbury,Condo,5,2.0,2243,2021.0,2,0,500.0,1126421,1125602,502.19,15,2024
ZL101416,"Boston, MA",South End,Condo,2,2.0,1317,2005.0,1,0,0.0,786418,826748,597.13,2,2022
ZL101417,"Boston, MA",South Boston,Townhouse,3,3.0,1473,2002.0,1,0,0.0,852922,828238,579.04,4,2022
ZL101418,"Boston, MA",Allston/Brighton,Condo,2,1.5,1407,2005.0,2,1,232.0,660631,640397,469.53,15,2023
ZL101419,"Boston, MA",Jamaica Plain,Multi-Family,2,2.0,1205,1991.0,2,0,452.0,914100,873508,758.59,6,2023
ZL101420,"Boston, MA",Roslindale,Townhouse,2,4.0,1256,1976.0,2,0,358.0,611693,596635,487.02,4,2023
ZL101421,"Boston, MA",Charlestown,Condo,2,2.5,922,1991.0,1,0,173.0,447354,451800,485.2,9,2023
ZL101422,"Boston, MA",Allston/Brighton,Townhouse,2,1.0,1154,1979.0,2,0,0.0,529463,498079,458.81,21,2024
ZL101423,"Boston, MA",Allston/Brighton,Condo,2,2.0,1148,2011.0,1,0,0.0,503983,489284,439.01,79,2022
ZL101424,"Boston, MA",Roslindale,Condo,3,1.5,1620,1976.0,3,0,508.0,620646,633522,383.11,39,2024
ZL101425,"Boston, MA",Roslindale,Single Family,3,3.0,1741,1994.0,1,0,0.0,855056,861445,491.13,11,2023
ZL101426,"Boston, MA",Jamaica Plain,Single Family,2,1.0,1071,2011.0,2,0,258.0,592186,585217,552.93,11,2022
ZL101427,"Boston, MA",South Boston,Townhouse,3,1.0,1747,2000.0,0,0,224.0,1114224,1094834,637.79,5,2022
ZL101428,"Boston, MA",Back Bay,Condo,1,2.5,1022,1984.0,2,0,0.0,687264,680380,672.47,14,2024
ZL101429,"Boston, MA",Back Bay,Condo,3,2.0,1485,1987.0,2,0,360.0,857413,853697,577.38,1,2022
ZL101430,"Boston, MA",Hyde Park,Condo,2,2.5,2014,1979.0,2,0,278.0,688514,646149,341.86,14,2023
ZL101431,"Boston, MA",Dorchester,Condo,4,2.5,1292,2004.0,1,1,,520560,505570,402.91,10,2024
ZL101432,"Boston, MA",Back Bay,Condo,3,3.5,1488,2018.0,0,1,0.0,945542,969841,635.44,2,2023
ZL101433,"Boston, MA",Back Bay,Multi-Family,5,2.0,1712,2007.0,2,0,81.0,1700961,1685441,993.55,14,2023
ZL101434,"Boston, MA",Hyde Park,Condo,2,2.0,1640,2008.0,3,0,,601181,628685,366.57,17,2023
ZL101435,"Boston, MA",South End,Multi-Family,3,2.0,1404,1981.0,2,1,0.0,1237929,1226348,881.72,26,2024
ZL101436,"Boston, MA",Dorchester,Single Family,2,3.5,1219,2011.0,2,0,0.0,553741,552342,454.26,30,2021
ZL101437,"Boston, MA",Back Bay,Single Family,3,2.0,1170,2015.0,1,0,270.0,1159176,1167419,990.75,1,2023
ZL101438,"Boston, MA",Roxbury,Multi-Family,2,2.0,934,1950.0,2,0,364.0,411529,424437,440.61,34,2024
ZL101439,"Boston, MA",East Boston,Condo,1,2.5,1197,1994.0,2,1,0.0,491363,517935,410.5,1,2023
ZL101440,"Boston, MA",Fenway,Condo,4,2.0,1698,1962.0,2,0,0.0,795753,796726,468.64,18,2024
ZL101441,"Boston, MA",South Boston,Single Family,3,1.5,1517,1987.0,2,1,0.0,1229953,1253121,810.78,22,2023
ZL101442,"Boston, MA",Allston/Brighton,Single Family,2,1.5,1028,1977.0,1,0,0.0,530082,558603,515.64,32,2023
ZL101443,"Boston, MA",South Boston,Single Family,1,1.5,1261,2015.0,2,1,92.0,907575,968939,719.73,40,2022
ZL101444,"Boston, MA",West Roxbury,Condo,2,2.5,1195,1994.0,2,1,91.0,539483,526854,451.45,2,2024
ZL101445,"Boston, MA",Jamaica Plain,Townhouse,3,1.0,2039,2022.0,0,0,73.0,1232426,1316677,604.43,21,2024
ZL101446,"Boston, MA",Fenway,Multi-Family,3,2.5,1668,2021.0,1,1,524.0,1377288,1431073,825.71,63,2024
ZL101447,"Boston, MA",Dorchester,Single Family,2,2.0,1437,2016.0,0,0,0.0,717404,693019,499.24,64,2023
ZL101448,"Boston, MA",Jamaica Plain,Condo,3,3.0,1950,2006.0,3,1,91.0,902668,908143,462.91,11,2024
ZL101449,"Boston, MA",East Boston,Multi-Family,3,4.0,1374,2006.0,2,0,263.0,865076,835034,629.6,2,2022
ZL101450,"Boston, MA",Fenway,Condo,1,2.5,1033,1996.0,2,0,0.0,495027,455378,479.21,9,2023
ZL101451,"Boston, MA",Back Bay,Condo,2,2.5,1653,2001.0,1,1,0.0,1037135,1000457,627.43,3,2022
ZL101452,"Boston, MA",Allston/Brighton,Condo,3,2.0,1223,2009.0,2,0,0.0,399113,420708,326.34,3,2021
ZL101453,"Boston, MA",Back Bay,Townhouse,2,2.0,1296,1980.0,1,0,471.0,1104400,1174603,852.16,25,2024
ZL101454,"Boston, MA",West Roxbury,Single Family,4,3.0,1401,2020.0,1,0,91.0,1023478,983796,730.53,13,2024
ZL101455,"Boston, MA",West Roxbury,Townhouse,4,2.0,2030,2009.0,2,1,0.0,941985,928710,464.03,1,2021
ZL101456,"Boston, MA",Jamaica Plain,Townhouse,3,3.5,1434,1997.0,1,0,277.0,794205,811699,553.84,14,2024
ZL101457,"Boston, MA",Fenway,Single Family,2,2.0,1617,1975.0,3,1,481.0,1075338,1051062,665.02,36,2024
ZL101458,"Boston, MA",East Boston,Townhouse,2,3.0,1457,1963.0,0,0,546.0,513804,523751,352.65,3,2021
ZL101459,"Boston, MA",West Roxbury,Townhouse,2,2.5,1729,1999.0,2,0,0.0,702672,710005,406.4,3,2022
ZL101460,"Boston, MA",South Boston,Multi-Family,1,2.0,1355,,2,0,301.0,1099421,1103096,811.38,39,2023
ZL101461,"Boston, MA",Allston/Brighton,Townhouse,3,2.0,1532,2003.0,2,0,0.0,720105,768644,470.04,2,2022
ZL101462,"Boston, MA",Back Bay,Single Family,3,2.5,1971,1994.0,0,1,169.0,1857401,1900098,942.36,65,2024
ZL101463,"Boston, MA",East Boston,Townhouse,2,3.5,1232,2010.0,2,0,105.0,668930,696834,542.96,11,2024
ZL101464,"Boston, MA",Charlestown,Townhouse,2,2.5,1416,2022.0,1,0,0.0,894311,931855,631.58,34,2022
ZL101465,"Boston, MA",Allston/Brighton,Condo,4,2.5,1890,1993.0,2,1,92.0,790676,784318,418.35,22,2022
ZL101466,"Boston, MA",South Boston,Single Family,1,3.0,853,2001.0,2,1,77.0,612333,572608,717.86,5,2021
ZL101467,"Boston, MA",Dorchester,Single Family,3,3.0,1191,2009.0,3,0,0.0,590705,600743,495.97,11,2024
ZL101468,"Boston, MA",Mattapan,Townhouse,1,3.0,748,2017.0,0,0,0.0,307037,293251,410.48,17,2024
ZL101469,"Boston, MA",Back Bay,Single Family,2,2.0,1032,1981.0,2,0,0.0,698364,693618,676.71,7,2022
ZL101470,"Boston, MA",East Boston,Condo,4,2.0,1870,2012.0,2,0,0.0,931401,921094,498.08,128,2024
ZL101471,"Boston, MA",Dorchester,Townhouse,4,1.0,1677,1976.0,2,0,60.0,547719,573493,326.61,41,2022
ZL101472,"Boston, MA",Charlestown,Condo,4,2.0,1589,2016.0,2,1,575.0,984141,905122,619.35,17,2023
ZL101473,"Boston, MA",Charlestown,Multi-Family,1,2.0,753,2002.0,2,1,0.0,609696,569418,809.69,15,2023
ZL101474,"Boston, MA",Mattapan,Condo,5,3.0,2438,2007.0,3,0,400.0,671657,719704,275.5,2,2023
ZL101475,"Boston, MA",South Boston,Condo,5,3.5,1569,2014.0,2,1,0.0,1023367,1035593,652.24,18,2023
ZL101476,"Boston, MA",Jamaica Plain,Single Family,2,3.0,1336,2000.0,2,1,0.0,761759,738735,570.18,15,2022
ZL101477,"Boston, MA",Jamaica Plain,Single Family,3,3.0,1789,2023.0,2,0,0.0,839046,899042,469.0,7,2021
ZL101478,"Boston, MA",East Boston,Single Family,4,2.5,1842,1989.0,2,0,0.0,944374,937178,512.69,5,2022
ZL101479,"Boston, MA",East Boston,Townhouse,3,2.5,1664,2022.0,2,0,0.0,856934,822825,514.98,33,2022
ZL101480,"Boston, MA",Allston/Brighton,Condo,3,2.5,1927,2010.0,2,0,0.0,849122,868805,440.64,7,2022
ZL101481,"Boston, MA",Dorchester,Condo,2,3.5,1280,1968.0,2,1,160.0,405384,411661,316.71,3,2021
ZL101482,"Boston, MA",Fenway,Condo,4,1.0,1382,1995.0,2,0,0.0,767798,753382,555.57,43,2024
ZL101483,"Boston, MA",Back Bay,Townhouse,1,2.0,1686,1999.0,1,0,0.0,1417886,1389943,840.98,10,2023
ZL101484,"Boston, MA",Roxbury,Multi-Family,2,2.0,1479,1950.0,0,0,123.0,654615,655757,442.61,43,2022
ZL101485,"Boston, MA",Fenway,Townhouse,2,2.5,1633,2008.0,1,0,491.0,996326,1022786,610.12,30,2021
ZL101486,"Boston, MA",Allston/Brighton,Townhouse,1,2.0,1150,2023.0,0,0,0.0,486528,479027,423.07,19,2021
ZL101487,"Boston, MA",East Boston,Single Family,3,2.0,1732,1969.0,1,0,441.0,810110,828581,467.73,12,2024
ZL101488,"Boston, MA",South End,Multi-Family,4,4.0,1799,1983.0,0,0,0.0,1339806,1388930,744.75,3,2023
ZL101489,"Boston, MA",Mattapan,Condo,2,4.0,1471,1956.0,1,0,198.0,416169,383508,282.92,18,2023
ZL101490,"Boston, MA",Roslindale,Townhouse,3,2.0,1778,2009.0,1,1,0.0,861566,888953,484.57,18,2024
ZL101491,"Boston, MA",Jamaica Plain,Single Family,3,2.0,1581,2014.0,3,0,0.0,1214154,1195354,767.97,41,2024
ZL101492,"Boston, MA",South End,Single Family,1,3.0,676,1996.0,1,1,77.0,573005,594995,847.64,2,2023
ZL101493,"Boston, MA",Roslindale,Townhouse,2,3.0,1086,2021.0,2,1,0.0,578752,557751,532.92,57,2023
ZL101494,"Boston, MA",Hyde Park,Multi-Family,3,2.0,1378,1966.0,2,0,164.0,688003,659392,499.28,8,2022
ZL101495,"Boston, MA",Hyde Park,Condo,3,3.5,2183,2002.0,2,0,0.0,661361,686378,302.96,9,2021
ZL101496,"Boston, MA",Roslindale,Multi-Family,3,2.5,1190,2008.0,2,0,70.0,667489,671535,560.92,20,2023
ZL101497,"Boston, MA",Fenway,Townhouse,2,3.0,1347,1998.0,0,0,0.0,750937,758134,557.49,12,2024
ZL101498,"Boston, MA",Roslindale,Condo,5,2.0,2353,2022.0,2,0,251.0,930101,921903,395.28,28,2024
ZL101499,"Boston, MA",Roslindale,Condo,5,3.5,2095,2013.0,0,0,363.0,814013,825642,388.55,9,2023
